"id","playerid","role","name","team","year","s1","s2","s3","s4","s5","s6","s7","s8","s9","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","ballsum","ballnoswing","strikesum","strikenoswing","strikeeirswing","plateappearance","hit","single","twobase","threebase","homerun","walk","hitbypitch","strikeout","doubleplay","atbats","sacrificeflight","allbunt","okbunt","allstolenbase","stolenbase"
"974","500026","playerB","鵜久森 淳志","日本ハム","2012","0.000","0.333","0.000","0.500","---","0.667","0.500","0.000","0.000","---","0.000","---","---","---","---","---","0.000","---","---","---","---","0.000","0.000","0.000","---","78","57","77","15","13","37","7","3","0","0","4","4","0","9","0","32","0","2","1","0","0"
"1007","500083","playerB","大松 尚逸","ロッテ","2012","0.143","0.000","0.304","0.217","0.389","0.206","0.286","0.182","0.206","---","0.000","0.286","0.250","---","0.000","0.500","0.000","0.000","0.000","0.100","---","0.143","0.250","0.154","0.000","527","369","530","205","23","275","51","37","9","0","5","9","2","46","7","258","3","4","3","0","0"
"1012","1000157","playerB","榎本 葵","楽天","2012","0.000","0.000","0.000","---","---","0.500","---","0.000","0.333","---","0.000","1.000","0.000","---","---","---","---","---","---","---","---","---","---","---","---","46","31","37","8","2","22","3","2","0","1","0","3","0","1","0","19","0","0","0","0","0"
"1080","700103","playerB","山田 大樹","ソフトバンク","2012","---","---","---","0.000","---","0.000","---","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","0.000","0.000","6","4","16","8","2","6","0","0","0","0","0","0","0","3","0","5","0","1","1","0","0"
"1112","12103","playerB","寺原 隼人","オリックス","2012","---","---","---","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","0.000","---","---","0.000","---","---","---","6","2","3","2","0","3","0","0","0","0","0","0","0","2","0","3","0","0","0","0","0"
"1126","700072","playerB","嶋 基宏","楽天","2012","0.211","0.364","0.323","0.405","0.421","0.136","0.324","0.158","0.286","---","0.500","0.143","0.333","---","0.500","1.000","0.333","0.000","0.000","1.000","0.000","0.111","0.000","0.000","---","683","566","744","297","33","316","77","70","4","2","1","33","4","51","5","265","1","15","13","7","3"
"1156","11983","playerB","内川 聖一","ソフトバンク","2012","0.316","0.487","0.214","0.296","0.310","0.286","0.310","0.412","0.250","---","0.125","0.400","0.400","0.000","0.200","---","0.273","0.500","0.167","0.000","0.250","0.200","0.154","0.200","0.000","1018","776","1016","321","34","567","157","126","21","3","7","31","6","36","12","523","7","0","0","10","6"
"1175","1000109","playerB","三ツ俣 大樹","オリックス","2012","0.250","0.000","---","0.000","1.000","---","0.000","---","0.333","---","---","0.000","0.000","---","---","---","1.000","---","---","---","---","0.000","0.000","---","---","37","24","41","13","3","23","5","3","2","0","0","1","0","6","0","21","0","1","1","0","0"
"1196","11993","playerB","ラミレス","DeNA","2012","0.256","0.353","0.276","0.365","0.375","0.286","0.296","0.478","0.300","---","0.563","0.250","0.000","0.000","0.500","0.667","0.364","0.000","0.222","0.000","0.000","0.231","0.120","0.200","1.000","926","567","741","169","40","504","143","99","25","0","19","18","7","60","18","476","3","0","0","0","0"
"1198","11089","playerB","中村 紀洋","DeNA","2012","0.216","0.417","0.250","0.205","0.324","0.333","0.333","0.333","0.250","---","0.000","0.125","0.400","0.333","0.000","---","0.000","0.000","0.200","0.000","0.000","0.214","0.231","0.000","---","1072","895","1184","561","64","500","121","85","24","1","11","50","2","72","14","442","6","0","0","2","1"
"1201","1000095","playerB","荒波 翔","DeNA","2012","0.250","0.333","0.362","0.205","0.341","0.342","0.348","0.442","0.244","0.000","0.000","0.125","0.083","0.000","0.000","0.286","0.200","0.222","0.000","0.000","0.200","0.125","0.059","0.100","0.000","988","684","1186","350","77","550","135","111","16","7","1","23","5","90","2","504","2","19","16","37","25"
"1208","1000002","playerB","筒香 嘉智","DeNA","2012","0.188","0.087","0.162","0.179","0.355","0.218","0.412","0.308","0.224","---","0.250","0.333","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000","---","0.400","0.174","0.217","0.000","964","772","898","275","118","446","84","55","16","3","10","51","2","102","4","386","5","2","2","3","1"
"1216","1100061","playerB","桑原 将志","DeNA","2012","---","---","---","---","1.000","---","0.000","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","5","3","6","3","1","3","1","1","0","0","0","0","0","1","0","3","0","0","0","0","0"
"1227","500052","playerB","石川 雄洋","DeNA","2012","0.471","0.364","0.211","0.296","0.286","0.040","0.538","0.154","0.200","---","0.667","0.000","0.600","---","1.000","0.000","---","0.333","0.250","0.333","0.000","0.250","0.385","0.375","0.167","621","473","711","274","35","304","75","63","10","1","1","24","3","49","3","263","1","14","13","13","7"
"1235","20192","playerB","後藤 武敏","DeNA","2012","0.500","0.286","0.400","0.278","0.250","0.143","0.278","0.500","0.333","---","0.000","0.000","0.000","---","0.000","0.000","0.000","---","0.000","---","0.000","0.091","0.182","0.500","---","276","204","240","68","22","138","32","23","3","0","6","12","0","26","2","125","1","2","0","1","0"
"1242","700030","playerB","下園 辰哉","DeNA","2012","0.000","0.250","0.444","0.154","0.333","0.321","0.400","0.300","0.100","---","0.000","0.333","0.250","1.000","---","0.000","---","0.000","0.000","0.333","---","0.000","0.500","0.000","0.000","283","222","323","103","23","150","35","26","8","1","0","10","0","21","6","139","0","1","1","0","0"
"1248","11728","playerB","森本 稀哲","DeNA","2012","0.083","0.278","0.200","0.179","0.286","0.238","0.190","0.455","0.250","---","0.000","0.500","1.000","0.000","0.000","0.000","0.400","---","0.000","---","0.222","0.286","0.333","0.400","0.000","461","364","557","197","41","230","49","40","5","1","3","20","3","44","6","201","1","5","4","2","0"
"1252","500051","playerB","藤田 一也","DeNA","2012","0.125","0.273","0.324","0.400","0.417","0.225","0.182","0.389","0.281","---","0.500","0.500","0.111","0.000","0.000","0.250","1.000","0.667","---","0.250","0.000","0.500","0.250","0.000","0.000","515","364","600","208","19","314","80","66","11","3","0","12","1","19","6","283","2","18","16","9","6"
"1262","800088","playerB","内村 賢介","DeNA","2012","0.158","0.214","0.258","0.219","0.242","0.214","0.200","0.265","0.314","---","0.000","0.000","0.400","0.000","0.000","0.000","0.333","0.000","0.000","0.333","0.000","0.083","0.133","0.077","0.000","782","613","895","315","34","420","75","67","7","1","0","37","1","63","4","349","1","35","32","31","26"
"1266","700074","playerB","渡辺 直人","DeNA","2012","0.143","0.333","0.333","0.154","0.250","0.333","0.056","0.214","0.500","0.000","---","0.500","0.500","0.000","0.000","---","0.250","0.000","0.200","---","0.250","0.000","0.333","0.000","---","419","340","450","204","23","213","39","35","4","0","0","24","10","27","1","174","0","7","5","6","2"
"1275","1200022","playerB","サラサー","DeNA","2012","0.500","0.333","0.000","0.500","0.000","0.333","0.000","---","---","---","0.000","---","0.000","---","---","---","0.500","---","0.000","---","---","0.000","---","---","---","57","41","65","29","3","30","6","5","1","0","0","3","0","5","0","27","0","0","0","0","0"
"1276","12111","playerB","井手 正太郎","DeNA","2012","0.000","---","0.333","0.200","0.667","0.000","0.000","0.000","0.000","---","0.000","---","---","---","0.000","---","---","---","---","---","---","0.000","---","---","---","48","36","49","14","4","30","6","2","2","0","2","2","0","2","2","28","0","0","0","0","0"
"1281","800211","playerB","ルイーズ","DeNA","2012","0.000","1.000","0.000","0.222","0.500","0.667","0.300","0.250","0.000","---","---","0.000","---","---","---","---","---","---","0.500","---","0.000","0.000","0.000","0.000","---","134","83","112","26","12","65","13","9","2","0","2","3","0","20","4","62","0","0","0","0","0"
"1282","20183","playerB","吉村 裕基","DeNA","2012","0.000","0.000","1.000","0.167","0.571","0.333","0.111","0.250","0.000","---","---","0.000","---","---","0.000","---","---","---","0.000","---","0.000","0.250","0.333","0.000","---","147","113","146","47","16","72","14","9","3","0","2","5","0","22","0","67","0","0","0","1","0"
"1288","11765","playerB","小池 正晃","DeNA","2012","0.182","0.600","0.250","0.348","0.375","0.000","0.000","0.125","0.000","1.000","0.000","0.000","0.000","0.000","0.000","0.000","0.333","0.000","0.000","---","0.500","0.000","0.000","0.000","---","297","211","298","79","21","155","25","18","4","0","3","10","8","31","5","130","1","6","6","0","0"
"1290","11430","playerB","鶴岡 一成","DeNA","2012","0.294","0.235","0.188","0.250","0.333","0.214","0.000","0.111","0.167","0.000","0.000","0.333","0.000","---","0.000","0.000","0.167","0.000","0.200","---","0.000","0.077","0.333","0.667","---","438","314","494","176","45","229","38","28","8","1","1","19","0","39","4","201","1","10","8","0","0"
"1295","900051","playerB","山崎 憲晴","DeNA","2012","0.000","---","1.000","0.200","0.500","---","0.000","0.667","0.000","---","0.000","---","---","---","---","---","0.000","---","0.000","---","---","0.000","0.000","0.000","---","47","32","67","25","5","30","5","4","0","1","0","1","0","7","1","28","0","2","1","0","0"
"1301","400052","playerB","一輝","DeNA","2012","0.000","0.333","0.000","0.500","0.333","0.286","0.100","0.500","---","---","0.000","---","---","---","1.000","---","0.000","---","0.000","---","0.000","0.000","---","0.000","0.000","121","83","128","37","16","62","10","9","1","0","0","4","1","21","1","57","0","0","0","0","0"
"1302","1100059","playerB","髙城 俊人","DeNA","2012","0.300","0.286","0.000","0.000","0.200","0.167","0.455","0.167","0.500","0.000","0.000","0.333","---","---","0.333","---","0.200","---","0.000","---","0.000","0.000","0.000","0.000","0.000","203","110","222","82","28","122","18","15","3","0","0","5","7","33","6","106","0","6","4","0","0"
"1312","600072","playerB","内藤 雄太","DeNA","2012","0.000","1.000","---","0.000","---","---","---","0.000","---","---","---","---","---","---","---","---","0.000","---","---","---","---","0.000","---","---","---","14","10","15","5","0","7","1","0","0","1","0","1","0","1","0","6","0","0","0","0","0"
"1313","600009","playerB","黒羽根 利規","DeNA","2012","0.200","0.125","0.000","0.250","0.250","0.091","0.000","0.000","0.143","---","0.000","0.000","---","0.000","0.000","0.000","0.000","---","0.000","---","0.000","0.250","0.000","1.000","0.000","220","152","247","79","17","119","14","10","4","0","0","4","0","26","3","112","1","2","2","0","0"
"1320","900049","playerB","啓二朗","DeNA","2012","0.000","0.000","1.000","0.000","---","0.000","---","---","0.000","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","20","12","23","7","1","10","1","1","0","0","0","0","0","1","0","8","0","2","2","0","0"
"1326","11613","playerB","新沼 慎二","DeNA","2012","---","---","0.000","---","---","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","9","4","5","1","1","2","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0"
"1327","1000045","playerB","ジオ","DeNA","2012","---","---","---","0.500","1.000","---","0.000","0.000","---","---","---","---","---","---","0.000","---","0.000","---","---","---","---","0.000","---","---","---","11","2","13","6","1","11","3","3","0","0","0","0","0","4","0","11","0","2","0","0","0"
"1328","11849","playerB","藤井 秀悟","DeNA","2012","---","0.000","0.000","1.000","0.333","0.000","1.000","0.500","0.000","---","---","---","---","---","---","---","---","---","---","0.000","---","---","---","---","---","22","19","50","23","3","22","4","4","0","0","0","2","0","4","0","18","0","2","2","0","0"
"1330","800020","playerB","小林 太志","DeNA","2012","---","0.000","---","---","0.000","---","0.000","---","1.000","---","---","---","---","---","---","---","---","---","---","---","0.000","---","1.000","---","---","16","10","27","11","5","12","2","2","0","0","0","0","0","5","0","11","0","2","1","0","0"
"1331","11034","playerB","三浦 大輔","DeNA","2012","0.167","0.143","0.200","0.222","0.250","0.333","0.200","0.000","---","0.000","0.000","---","---","---","---","---","0.000","---","0.000","---","---","0.000","0.000","---","0.000","71","44","124","55","11","58","8","8","0","0","0","1","0","16","1","54","0","5","3","0","0"
"1336","700029","playerB","高崎 健太郎","DeNA","2012","0.000","0.167","0.000","0.000","0.167","---","0.000","0.000","---","---","0.000","0.000","0.333","---","0.000","---","0.000","---","0.000","---","0.000","0.000","0.000","1.000","---","74","40","81","32","6","46","4","4","0","0","0","0","0","9","3","40","0","10","6","0","0"
"1340","1100005","playerB","ブランドン","DeNA","2012","0.000","0.000","1.000","0.000","---","0.000","0.000","---","0.000","---","---","0.000","---","0.000","---","---","---","---","---","---","---","---","0.000","---","0.000","33","20","32","14","3","18","1","1","0","0","0","1","0","6","0","16","0","2","1","0","0"
"1341","1000007","playerB","国吉 佑樹","DeNA","2012","0.000","0.000","0.000","0.000","0.000","---","0.000","0.000","0.000","---","0.000","---","0.500","0.000","---","1.000","---","---","---","---","0.000","---","0.000","0.000","---","61","40","89","51","11","37","2","2","0","0","0","0","0","19","0","33","0","5","4","0","0"
"1350","1000118","playerB","加賀美 希昇","DeNA","2012","0.000","0.333","0.000","---","0.000","0.000","0.000","0.000","---","---","---","---","0.000","---","---","---","---","---","0.000","---","---","---","0.000","0.000","---","30","24","40","20","3","20","1","1","0","0","0","1","0","4","0","18","0","2","1","0","0"
"1353","12080","playerB","山本 省吾","DeNA","2012","0.000","0.000","---","0.000","---","0.000","---","0.000","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","12","10","25","6","1","11","0","0","0","0","0","0","0","2","0","7","0","4","4","0","0"
"1354","1000047","playerB","王 溢正","DeNA","2012","---","---","0.000","---","---","0.000","---","---","---","---","---","---","---","---","---","0.000","---","---","---","---","---","---","---","---","---","4","1","11","7","2","6","0","0","0","0","0","0","0","3","0","6","0","1","0","0","0"
